loss,hyperparameters,iteration,runtime,score
432046.12554102327,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.43411477913201507, 'learning_rate': 0.10601527872971904, 'max_depth': 3, 'num_leaves': 136, 'reg_alpha': 0.398869937736956, 'reg_lambda': 0.6768937281934702, 'subsample': 0.4542378863715124, 'n_estimators': 572}",76,2.047782100000404,432046.12554102327
469081.2779325921,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.5112206138263907, 'learning_rate': 0.06004188012632826, 'max_depth': 1, 'num_leaves': 130, 'reg_alpha': 0.561059048987077, 'reg_lambda': 0.5529861517122308, 'subsample': 0.4213260854455551, 'n_estimators': 1397}",77,3.362910699999702,469081.2779325921
443936.1560742967,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.6597192907702698, 'learning_rate': 0.09283375834738836, 'max_depth': 2, 'num_leaves': 141, 'reg_alpha': 0.8291499478432534, 'reg_lambda': 0.7765899113790986, 'subsample': 0.5354080448313095, 'n_estimators': 482}",78,0.9455183999998553,443936.1560742967
438996.5507810845,"{'boosting_type': 'dart', 'colsample_bytree': 0.4782453362732562, 'learning_rate': 0.07845645832129394, 'max_depth': 6, 'num_leaves': 146, 'reg_alpha': 0.4179752854324388, 'reg_lambda': 0.6358822123330333, 'subsample': 0.5639380954355577, 'n_estimators': 5000}",79,239.6504918999999,438996.5507810845
427004.9367621519,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.5999180366513488, 'learning_rate': 0.11701800911720174, 'max_depth': 4, 'num_leaves': 112, 'reg_alpha': 0.37328292571295596, 'reg_lambda': 0.578607633127474, 'subsample': 0.5835320590295164, 'n_estimators': 338}",80,1.2483707999999751,427004.9367621519
423725.46887655894,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.5530491282456131, 'learning_rate': 0.05604266678795884, 'max_depth': 6, 'num_leaves': 134, 'reg_alpha': 0.6379025221061154, 'reg_lambda': 0.38213220875864007, 'subsample': 0.6406808801846529, 'n_estimators': 324}",81,2.0967886999997063,423725.46887655894
419710.3495064162,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.5800263655479745, 'learning_rate': 0.07396181164778538, 'max_depth': 7, 'num_leaves': 116, 'reg_alpha': 0.3068341846357258, 'reg_lambda': 0.6905839663628546, 'subsample': 0.8033677708529987, 'n_estimators': 319}",82,2.813351899999361,419710.3495064162
422092.42396709585,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.6149634586254066, 'learning_rate': 0.0735909209095267, 'max_depth': 7, 'num_leaves': 116, 'reg_alpha': 0.3197310629455021, 'reg_lambda': 0.9131139016946691, 'subsample': 0.9515121086805313, 'n_estimators': 278}",83,2.19535150000047,422092.42396709585
448767.07720176934,"{'boosting_type': 'dart', 'colsample_bytree': 0.7548460751279384, 'learning_rate': 0.491044126304883, 'max_depth': 8, 'num_leaves': 93, 'reg_alpha': 0.07642646704722938, 'reg_lambda': 0.4818994439722545, 'subsample': 0.8794151827433639, 'n_estimators': 5000}",84,272.7545369999998,448767.07720176934
425383.2974044567,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.7144847375321989, 'learning_rate': 0.06574253260451546, 'max_depth': 10, 'num_leaves': 80, 'reg_alpha': 0.04055408710460859, 'reg_lambda': 0.3606818328492928, 'subsample': 0.8065131599244095, 'n_estimators': 194}",85,2.4627435999991576,425383.2974044567
431120.43681421306,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.6361887226309386, 'learning_rate': 0.10116567534061147, 'max_depth': 3, 'num_leaves': 102, 'reg_alpha': 0.12497240027517309, 'reg_lambda': 0.5342143376457118, 'subsample': 0.9943234231842819, 'n_estimators': 457}",86,1.4082155999994939,431120.43681421306
423857.1820317924,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.5817280666543377, 'learning_rate': 0.052731370288577745, 'max_depth': 9, 'num_leaves': 107, 'reg_alpha': 0.18926094457408427, 'reg_lambda': 0.8574501127347849, 'subsample': 0.5021550292110135, 'n_estimators': 333}",87,3.075138799999877,423857.1820317924
445274.72797603253,"{'boosting_type': 'dart', 'colsample_bytree': 0.5310924881200858, 'learning_rate': 0.08614120695985075, 'max_depth': 8, 'num_leaves': 87, 'reg_alpha': 0.3497259519287301, 'reg_lambda': 0.7405319599596942, 'subsample': 0.9302871753336377, 'n_estimators': 5000}",88,299.4420126999994,445274.72797603253
421182.7771102884,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.30096338525416866, 'learning_rate': 0.06989513145141114, 'max_depth': 7, 'num_leaves': 76, 'reg_alpha': 0.2752437990841756, 'reg_lambda': 0.3195711353171272, 'subsample': 0.9743632254214307, 'n_estimators': 494}",89,3.800810700000511,421182.7771102884
423547.39581614296,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.4438104638033158, 'learning_rate': 0.1351541224479895, 'max_depth': 5, 'num_leaves': 125, 'reg_alpha': 0.30455562831171035, 'reg_lambda': 0.604210448456985, 'subsample': 0.791639713813385, 'n_estimators': 355}",90,1.8800344999999652,423547.39581614296
423666.2612465432,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.3312303336319159, 'learning_rate': 0.05062929108616197, 'max_depth': 7, 'num_leaves': 118, 'reg_alpha': 0.238219935987819, 'reg_lambda': 0.43564742622908736, 'subsample': 0.8494420970885885, 'n_estimators': 569}",91,4.773454799999854,423666.2612465432
426908.6890597375,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.6818072631135558, 'learning_rate': 0.061297246891318116, 'max_depth': 10, 'num_leaves': 72, 'reg_alpha': 0.17504257567480958, 'reg_lambda': 0.21764432101664583, 'subsample': 0.35219660037786665, 'n_estimators': 279}",92,2.8353415000001405,426908.6890597375
451223.5641023567,"{'boosting_type': 'dart', 'colsample_bytree': 0.8109263758203885, 'learning_rate': 0.054885090280572014, 'max_depth': 9, 'num_leaves': 82, 'reg_alpha': 0.4680981863104689, 'reg_lambda': 0.7062847783952064, 'subsample': 0.7502277450761853, 'n_estimators': 5000}",93,321.46758860000045,451223.5641023567
424096.0526216544,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.5013599354373867, 'learning_rate': 0.10855360499183353, 'max_depth': 4, 'num_leaves': 96, 'reg_alpha': 0.7165508891917308, 'reg_lambda': 0.7952776335497593, 'subsample': 0.9245821427838932, 'n_estimators': 272}",94,1.8234956000005695,424096.0526216544
430313.4762781048,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.4254658136470463, 'learning_rate': 0.06334198633479837, 'max_depth': 3, 'num_leaves': 148, 'reg_alpha': 0.5827837737628178, 'reg_lambda': 0.08445687176189615, 'subsample': 0.8359049600895472, 'n_estimators': 831}",95,2.803310799999963,430313.4762781048
422095.0371228615,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.6654241409079372, 'learning_rate': 0.07677654544395093, 'max_depth': 6, 'num_leaves': 140, 'reg_alpha': 0.525916586191447, 'reg_lambda': 0.6442694360483955, 'subsample': 0.38797187442951375, 'n_estimators': 266}",96,1.4838663000000452,422095.0371228615
450744.3066026398,"{'boosting_type': 'dart', 'colsample_bytree': 0.7101344960008018, 'learning_rate': 0.1454853087945924, 'max_depth': 9, 'num_leaves': 121, 'reg_alpha': 0.0015638956987005237, 'reg_lambda': 0.17306835593514652, 'subsample': 0.48244186273749107, 'n_estimators': 5000}",97,322.00708660000055,450744.3066026398
422566.9820084083,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.5900459029508534, 'learning_rate': 0.09166862137177564, 'max_depth': 8, 'num_leaves': 109, 'reg_alpha': 0.49242927780219437, 'reg_lambda': 0.2528281581619528, 'subsample': 0.7316991082144586, 'n_estimators': 272}",98,2.9130841000005603,422566.9820084083
420695.65728593635,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.5501298731859265, 'learning_rate': 0.05823122856807257, 'max_depth': 5, 'num_leaves': 97, 'reg_alpha': 0.3787594005526521, 'reg_lambda': 0.6922385373259388, 'subsample': 0.5416660807837858, 'n_estimators': 555}",99,2.9350217000001066,420695.65728593635
424978.6872878502,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.6992505033263705, 'learning_rate': 0.12845246642097555, 'max_depth': 5, 'num_leaves': 50, 'reg_alpha': 0.20700272295926267, 'reg_lambda': 0.7648699886666463, 'subsample': 0.43187342045499655, 'n_estimators': 257}",100,1.358667499999683,424978.6872878502
422533.6609057649,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.571113315295741, 'learning_rate': 0.08539140673172618, 'max_depth': 6, 'num_leaves': 98, 'reg_alpha': 0.13238811471164386, 'reg_lambda': 0.6929857408093815, 'subsample': 0.3225336145921683, 'n_estimators': 296}",101,2.1037794000003487,422533.6609057649
443614.19115472754,"{'boosting_type': 'dart', 'colsample_bytree': 0.5445925139243889, 'learning_rate': 0.11344114897299822, 'max_depth': 7, 'num_leaves': 59, 'reg_alpha': 0.941191438321547, 'reg_lambda': 0.478272761392207, 'subsample': 0.4591846591926731, 'n_estimators': 5000}",102,274.80067770000005,443614.19115472754
425957.86579078605,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.6431221502245972, 'learning_rate': 0.097463345381297, 'max_depth': 8, 'num_leaves': 69, 'reg_alpha': 0.4338016084444644, 'reg_lambda': 0.6547816998352272, 'subsample': 0.9074079543510927, 'n_estimators': 144}",103,1.4199770999994143,425957.86579078605
426288.63223616465,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.8569071375631312, 'learning_rate': 0.059008051409433514, 'max_depth': 7, 'num_leaves': 91, 'reg_alpha': 0.2570571667459976, 'reg_lambda': 0.9037870983563872, 'subsample': 0.6202611914720495, 'n_estimators': 272}",104,1.7016631999995298,426288.63223616465
425271.9949164237,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.762507427262773, 'learning_rate': 0.06808317179405438, 'max_depth': 6, 'num_leaves': 63, 'reg_alpha': 0.3767208169096417, 'reg_lambda': 0.4120130508484999, 'subsample': 0.5148967382283439, 'n_estimators': 283}",105,1.8087665000002744,425271.9949164237
427952.23045501334,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.6215878528180621, 'learning_rate': 0.12240027904565534, 'max_depth': 10, 'num_leaves': 86, 'reg_alpha': 0.34002884300543357, 'reg_lambda': 0.6190397468385078, 'subsample': 0.657930894019998, 'n_estimators': 150}",106,2.1119810000000143,427952.23045501334
425473.5290209322,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.7340969659737544, 'learning_rate': 0.07820389228340296, 'max_depth': 5, 'num_leaves': 112, 'reg_alpha': 0.11183262965418281, 'reg_lambda': 0.4533927451473231, 'subsample': 0.40629918069975035, 'n_estimators': 390}",107,1.7364498000006279,425473.5290209322
442318.60586251365,"{'boosting_type': 'dart', 'colsample_bytree': 0.5219602447519649, 'learning_rate': 0.175606198401717, 'max_depth': 5, 'num_leaves': 101, 'reg_alpha': 0.06296166693865149, 'reg_lambda': 0.5872397407399647, 'subsample': 0.5433106763848567, 'n_estimators': 5000}",108,197.68207950000033,442318.60586251365
422953.7240462184,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.45437399708866, 'learning_rate': 0.10576952598061318, 'max_depth': 7, 'num_leaves': 106, 'reg_alpha': 0.1611659439613115, 'reg_lambda': 0.1014197504194477, 'subsample': 0.87534336066019, 'n_estimators': 237}",109,2.5528150999998616,422953.7240462184
423130.71768000117,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.5063500086028233, 'learning_rate': 0.07043637837038345, 'max_depth': 8, 'num_leaves': 35, 'reg_alpha': 0.2342503178331478, 'reg_lambda': 0.034705361906462895, 'subsample': 0.6066899459566576, 'n_estimators': 274}",110,2.856744499999877,423130.71768000117
423101.55837233504,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.359233264658893, 'learning_rate': 0.056828450351736726, 'max_depth': 6, 'num_leaves': 89, 'reg_alpha': 0.025028533071018516, 'reg_lambda': 0.8601844213342553, 'subsample': 0.5679615042911929, 'n_estimators': 586}",111,5.016826300000503,423101.55837233504
427962.1082465228,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.6117552503492779, 'learning_rate': 0.08939909367005526, 'max_depth': 4, 'num_leaves': 82, 'reg_alpha': 0.2926992429349027, 'reg_lambda': 0.561299293519934, 'subsample': 0.36000452717742476, 'n_estimators': 377}",112,1.8746313000001464,427962.1082465228
442029.17758707574,"{'boosting_type': 'dart', 'colsample_bytree': 0.41192205314613994, 'learning_rate': 0.06451245172568033, 'max_depth': 10, 'num_leaves': 96, 'reg_alpha': 0.3313954978710218, 'reg_lambda': 0.8021853664890726, 'subsample': 0.5333204996332583, 'n_estimators': 5000}",113,323.9218572,442029.17758707574
428962.31152190344,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.9651002554013628, 'learning_rate': 0.055054015131818526, 'max_depth': 9, 'num_leaves': 104, 'reg_alpha': 0.08723230918894662, 'reg_lambda': 0.8401398729275364, 'subsample': 0.7766220340452474, 'n_estimators': 256}",114,2.1406778999999005,428962.31152190344
421562.6344612453,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.5537825937242995, 'learning_rate': 0.1553890013169552, 'max_depth': 5, 'num_leaves': 76, 'reg_alpha': 0.20206918116481137, 'reg_lambda': 0.4993611511742305, 'subsample': 0.5920024386876989, 'n_estimators': 188}",115,1.0378093999997873,421562.6344612453
421950.3785897546,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.6633906759476508, 'learning_rate': 0.050130524516742284, 'max_depth': 6, 'num_leaves': 71, 'reg_alpha': 0.6722652705271299, 'reg_lambda': 0.978030278506557, 'subsample': 0.47610093933217423, 'n_estimators': 511}",116,2.9170443000002706,421950.3785897546
443787.20234426606,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.49353050110176094, 'learning_rate': 0.14038641957125325, 'max_depth': 2, 'num_leaves': 92, 'reg_alpha': 0.2679923986894337, 'reg_lambda': 0.5261865545931298, 'subsample': 0.6750114962030863, 'n_estimators': 348}",117,1.20896570000059,443787.20234426606
445094.11015916464,"{'boosting_type': 'dart', 'colsample_bytree': 0.5776446561204719, 'learning_rate': 0.09638573544381757, 'max_depth': 7, 'num_leaves': 117, 'reg_alpha': 0.41549137184864693, 'reg_lambda': 0.7364950402015337, 'subsample': 0.6341867821383587, 'n_estimators': 5000}",118,273.47641550000026,445094.11015916464
426585.9755365772,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.7995152846470411, 'learning_rate': 0.07450182828654009, 'max_depth': 8, 'num_leaves': 110, 'reg_alpha': 0.6043559192788603, 'reg_lambda': 0.3039639167230357, 'subsample': 0.436937515383345, 'n_estimators': 262}",119,2.8190054000006057,426585.9755365772
432727.0818810371,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.47006522616431434, 'learning_rate': 0.08132231987175399, 'max_depth': 3, 'num_leaves': 127, 'reg_alpha': 0.31865630188859395, 'reg_lambda': 0.3584518547321435, 'subsample': 0.49421200258301967, 'n_estimators': 563}",120,2.4950385000001916,432727.0818810371
422880.25216390716,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.37692105168919754, 'learning_rate': 0.062377601728637544, 'max_depth': 4, 'num_leaves': 84, 'reg_alpha': 0.35508369547205193, 'reg_lambda': 0.6656518023888716, 'subsample': 0.8226728471626834, 'n_estimators': 958}",121,3.5899666999994224,422880.25216390716
422801.75194949005,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.5264642742351554, 'learning_rate': 0.1290258654970619, 'max_depth': 5, 'num_leaves': 114, 'reg_alpha': 0.14251749366678318, 'reg_lambda': 0.12504466273809128, 'subsample': 0.6900798848686596, 'n_estimators': 296}",122,1.5774210999998104,422801.75194949005
447971.710327473,"{'boosting_type': 'dart', 'colsample_bytree': 0.6891062143286641, 'learning_rate': 0.2268743508811562, 'max_depth': 7, 'num_leaves': 124, 'reg_alpha': 0.4773924348584945, 'reg_lambda': 0.9434535523712235, 'subsample': 0.7999911070462475, 'n_estimators': 5000}",123,252.54946719999953,447971.710327473
427122.0878166575,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.43509684271794274, 'learning_rate': 0.11653733724717553, 'max_depth': 9, 'num_leaves': 133, 'reg_alpha': 0.3882202048215486, 'reg_lambda': 0.6302377160861166, 'subsample': 0.7501705224626223, 'n_estimators': 105}",124,1.4643009000001257,427122.0878166575
421414.90876555664,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.6333603083014998, 'learning_rate': 0.10355706251922386, 'max_depth': 6, 'num_leaves': 99, 'reg_alpha': 0.17876338973400313, 'reg_lambda': 0.6016476291231543, 'subsample': 0.5521990648046876, 'n_estimators': 275}",125,1.5270989999999074,421414.90876555664
423680.11659325345,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.6009786716498572, 'learning_rate': 0.053591895644117565, 'max_depth': 4, 'num_leaves': 55, 'reg_alpha': 0.28285868189685426, 'reg_lambda': 0.4339505212260207, 'subsample': 0.725898220730326, 'n_estimators': 853}",126,3.3890541000000667,423680.11659325345
422911.38674039405,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.3997406229890874, 'learning_rate': 0.06734521202103412, 'max_depth': 10, 'num_leaves': 96, 'reg_alpha': 0.5498823168974949, 'reg_lambda': 0.202395335781819, 'subsample': 0.6423039035575748, 'n_estimators': 276}",127,3.504491499999858,422911.38674039405
468762.3217165619,"{'boosting_type': 'dart', 'colsample_bytree': 0.649143739896961, 'learning_rate': 0.16534518776608503, 'max_depth': 1, 'num_leaves': 121, 'reg_alpha': 0.5112851875847175, 'reg_lambda': 0.9272445399684682, 'subsample': 0.909010401642186, 'n_estimators': 5000}",128,46.036688299999696,468762.3217165619
424012.9678022573,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.5652154048023268, 'learning_rate': 0.05930392789705196, 'max_depth': 8, 'num_leaves': 103, 'reg_alpha': 0.3080910097150977, 'reg_lambda': 0.2540811326311766, 'subsample': 0.7075544528397438, 'n_estimators': 275}",129,2.57961559999967,424012.9678022573
435110.7715462473,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.8689609085177861, 'learning_rate': 0.07482392327063266, 'max_depth': 3, 'num_leaves': 137, 'reg_alpha': 0.2464476902534537, 'reg_lambda': 0.8249730153563035, 'subsample': 0.5130631724053464, 'n_estimators': 603}",130,1.5713942000002135,435110.7715462473
420815.5238971241,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.5352689490305901, 'learning_rate': 0.08412872343698166, 'max_depth': 6, 'num_leaves': 80, 'reg_alpha': 0.8048329449751237, 'reg_lambda': 0.6973504433706718, 'subsample': 0.6645296226714185, 'n_estimators': 290}",131,1.9791093000003457,420815.5238971241
423455.78831000515,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.5456122996659446, 'learning_rate': 0.0853311223693781, 'max_depth': 6, 'num_leaves': 44, 'reg_alpha': 0.8459985582649807, 'reg_lambda': 0.7693235939044009, 'subsample': 0.866414948410688, 'n_estimators': 307}",132,1.851787499999773,423455.78831000515
425829.1858251266,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.6739502377230829, 'learning_rate': 0.1112681197659095, 'max_depth': 5, 'num_leaves': 59, 'reg_alpha': 0.890241769796271, 'reg_lambda': 0.6916705779842288, 'subsample': 0.6654261059393785, 'n_estimators': 279}",133,1.1958854999993491,425829.1858251266
441037.8017108619,"{'boosting_type': 'dart', 'colsample_bytree': 0.48162437126041713, 'learning_rate': 0.09699498360781589, 'max_depth': 7, 'num_leaves': 35, 'reg_alpha': 0.747300110773304, 'reg_lambda': 0.7303148960458778, 'subsample': 0.8312120790368235, 'n_estimators': 5000}",134,255.21181579999939,441037.8017108619
421567.77355579904,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.5867471322668495, 'learning_rate': 0.07181756866558066, 'max_depth': 6, 'num_leaves': 64, 'reg_alpha': 0.9984878268777304, 'reg_lambda': 0.7820650293077431, 'subsample': 0.9748832260401838, 'n_estimators': 308}",135,1.8191395000003467,421567.77355579904
422746.0609260135,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.7136451991087871, 'learning_rate': 0.08843692465258705, 'max_depth': 7, 'num_leaves': 72, 'reg_alpha': 0.9256878075147605, 'reg_lambda': 0.5411480923044115, 'subsample': 0.8114186607366303, 'n_estimators': 287}",136,2.1286730000001626,422746.0609260135
425489.5482362207,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.8257445932535927, 'learning_rate': 0.05003719344584204, 'max_depth': 5, 'num_leaves': 67, 'reg_alpha': 0.6851754382493817, 'reg_lambda': 0.7496539496274119, 'subsample': 0.7690211226656494, 'n_estimators': 572}",137,2.7353155999999217,425489.5482362207
423023.3649189964,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.7667846669127618, 'learning_rate': 0.07942696978423887, 'max_depth': 6, 'num_leaves': 77, 'reg_alpha': 0.7791272024570637, 'reg_lambda': 0.8913476188855577, 'subsample': 0.747409126877109, 'n_estimators': 271}",138,1.4681676999998672,423023.3649189964
433860.72356819233,"{'boosting_type': 'dart', 'colsample_bytree': 0.5306669614774042, 'learning_rate': 0.10179099702914234, 'max_depth': 4, 'num_leaves': 47, 'reg_alpha': 0.6327475313006903, 'reg_lambda': 0.568573647946702, 'subsample': 0.7837626742606478, 'n_estimators': 5000}",139,152.13335090000055,433860.72356819233
429745.15322775394,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.623594228263402, 'learning_rate': 0.13055154040480463, 'max_depth': 7, 'num_leaves': 56, 'reg_alpha': 0.8117382888637468, 'reg_lambda': 0.7142155028073244, 'subsample': 0.8987683020378996, 'n_estimators': 199}",140,1.4561851000007664,429745.15322775394
427301.73255543923,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.7413389150876857, 'learning_rate': 0.12226576881619795, 'max_depth': 5, 'num_leaves': 80, 'reg_alpha': 0.5818718139929376, 'reg_lambda': 0.5915901185366086, 'subsample': 0.7319254313224053, 'n_estimators': 267}",141,1.290936700000202,427301.73255543923
427650.92431690247,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.5085490803574827, 'learning_rate': 0.20031066893372004, 'max_depth': 6, 'num_leaves': 74, 'reg_alpha': 0.6670427928356042, 'reg_lambda': 0.6664396967850972, 'subsample': 0.6503923047514599, 'n_estimators': 110}",142,1.146680099999685,427650.92431690247
423824.59762080543,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.3353049078072454, 'learning_rate': 0.09303052281187395, 'max_depth': 8, 'num_leaves': 26, 'reg_alpha': 0.9747334467308563, 'reg_lambda': 0.8585053592187556, 'subsample': 0.6116171836181439, 'n_estimators': 272}",143,2.5726094999999987,423824.59762080543
444162.83636574616,"{'boosting_type': 'dart', 'colsample_bytree': 0.41634274126927445, 'learning_rate': 0.32619924241714926, 'max_depth': 7, 'num_leaves': 87, 'reg_alpha': 0.8651032178024305, 'reg_lambda': 0.5035911908663873, 'subsample': 0.7049172173826512, 'n_estimators': 5000}",144,259.06415970000035,444162.83636574616
425433.93403032405,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.6472396028289689, 'learning_rate': 0.15332893150966437, 'max_depth': 5, 'num_leaves': 90, 'reg_alpha': 0.7945325756856881, 'reg_lambda': 0.8009827815403958, 'subsample': 0.9529200480168731, 'n_estimators': 261}",145,1.4173430000000735,425433.93403032405
424166.04634506226,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.45565116532263084, 'learning_rate': 0.06053248740100841, 'max_depth': 4, 'num_leaves': 109, 'reg_alpha': 0.43344254598192855, 'reg_lambda': 0.6250464915502094, 'subsample': 0.5771135460954816, 'n_estimators': 835}",146,3.441692200000034,424166.04634506226
421497.59684091975,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.5401242060694785, 'learning_rate': 0.0654279353653839, 'max_depth': 6, 'num_leaves': 95, 'reg_alpha': 0.22669257520773067, 'reg_lambda': 0.4763833498633244, 'subsample': 0.5289988097430933, 'n_estimators': 373}",147,2.4373881999999867,421497.59684091975
419629.9985712931,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.4891603028706284, 'learning_rate': 0.05735933929469523, 'max_depth': 5, 'num_leaves': 101, 'reg_alpha': 0.5310190142416866, 'reg_lambda': 0.6506541926186737, 'subsample': 0.6015954338669168, 'n_estimators': 543}",148,3.5977193999997326,419629.9985712931
423580.3473122873,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.5603870282168646, 'learning_rate': 0.05694612353395744, 'max_depth': 5, 'num_leaves': 101, 'reg_alpha': 0.45543772479850775, 'reg_lambda': 0.647085130851009, 'subsample': 0.6746718152342666, 'n_estimators': 685}",149,3.523753299999953,423580.3473122873
421904.842772373,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.6093240793311839, 'learning_rate': 0.07637207652726716, 'max_depth': 6, 'num_leaves': 92, 'reg_alpha': 0.7038753685312159, 'reg_lambda': 0.6847533135805397, 'subsample': 0.629902764081092, 'n_estimators': 306}",150,1.978405699999712,421904.842772373
